Zone,Zone_Name,County,Latitude,Longitude
ND020,Oliver,Oliver,47.1153,-101.3403
ND021,McLean,McLean,47.607,-101.3218
ND022,Sheridan,Sheridan,47.5754,-100.3456
ND023,Wells,Wells,47.5876,-99.661
ND024,Eddy,Eddy,47.7176,-98.9016
ND025,Foster,Foster,47.4571,-98.8831
ND026,Nelson,Nelson,47.9216,-98.1921
ND027,Grand Forks,Grand Forks,47.9219,-97.457
ND028,Griggs,Griggs,47.4572,-98.2371
ND029,Steele,Steele,47.4562,-97.7247
ND030,Traill,Traill,47.4542,-97.1615
ND031,Golden Valley,Golden Valley,46.9402,-103.8467
ND032,Billings,Billings,47.0235,-103.3764
ND033,Stark,Stark,46.8107,-102.655
ND034,Morton,Morton,46.7161,-101.2811
ND035,Burleigh,Burleigh,46.9774,-100.4688
ND036,Kidder,Kidder,46.9802,-99.7801
ND037,Stutsman,Stutsman,46.9792,-98.9588
ND038,Barnes,Barnes,46.9361,-98.0716
ND039,Cass,Cass,46.933,-97.2481
ND040,Slope,Slope,46.4472,-103.4599
ND041,Hettinger,Hettinger,46.4326,-102.4604
ND042,Grant,Grant,46.3583,-101.6397
ND043,Bowman,Bowman,46.1126,-103.5207
ND044,Adams,Adams,46.0969,-102.5285
ND045,Sioux,Sioux,46.1126,-101.0405
ND046,Emmons,Emmons,46.2851,-100.2388
ND047,Logan,Logan,46.4574,-99.4775
ND048,La Moure,LaMoure,46.4569,-98.5355
ND049,Ransom,Ransom,46.4561,-97.6575
ND050,McIntosh,McIntosh,46.1119,-99.4412
ND051,Dickey,Dickey,46.1102,-98.5046
ND052,Sargent,Sargent,46.1078,-97.6306
ND053,Richland,Richland,46.2646,-96.9483
ND054,Western Walsh County,Walsh,48.3714,-98.084
NE002,Dawes,Dawes,42.7197,-103.1354
NE003,Box Butte,Box Butte,42.2198,-103.0857
NE004,Sheridan,Sheridan,42.5048,-102.409
NE005,Eastern Cherry,Cherry,42.5577,-100.5076
NE006,Keya Paha,Keya Paha,42.8789,-99.7124
NE007,Boyd,Boyd,42.8997,-98.7665
NE008,Brown,Brown,42.43,-99.9295
NE009,Rock,Rock,42.4213,-99.45
NE010,Holt,Holt,42.4557,-98.7838
NE011,Knox,Knox,42.6369,-97.8919
NE012,Cedar,Cedar,42.5993,-97.2523
NE013,Dixon,Dixon,42.4932,-96.8677
NE014,Dakota,Dakota,42.3911,-96.5646
NE015,Thurston,Thurston,42.1582,-96.5441
NE016,Antelope,Antelope,42.1769,-98.0667
NE017,Pierce,Pierce,42.2644,-97.6013
NE018,Wayne,Wayne,42.2092,-97.1193
NE019,Scotts Bluff,Scotts Bluff,41.8506,-103.708
NE020,Banner,Banner,41.546,-103.7104
NE021,Morrill,Morrill,41.716,-103.0105
NE022,Garden,Garden,41.6194,-102.3354
NE023,Grant,Grant,41.915,-101.7405
NE024,Hooker,Hooker,41.9159,-101.1353
NE025,Thomas,Thomas,41.9135,-100.5558
NE026,Blaine,Blaine,41.9128,-99.9769
NE027,Loup,Loup,41.9138,-99.4544
NE028,Garfield,Garfield,41.9143,-98.9914
NE029,Wheeler,Wheeler,41.9148,-98.5282
NE030,Boone,Boone,41.7068,-98.0673
NE031,Madison,Madison,41.9166,-97.6008
NE032,Stanton,Stanton,41.9168,-97.1939
NE033,Cuming,Cuming,41.9164,-96.7874
NE034,Burt,Burt,41.8515,-96.3287
NE035,Arthur,Arthur,41.5689,-101.6959
NE036,McPherson,McPherson,41.5681,-101.0605
NE037,Logan,Logan,41.5665,-100.4828
NE038,Custer,Custer,41.3943,-99.7261
NE039,Valley,Valley,41.5673,-98.9819
NE040,Greeley,Greeley,41.5675,-98.5212
NE041,Nance,Nance,41.3973,-97.9923
NE042,Platte,Platte,41.5701,-97.5198
NE043,Colfax,Colfax,41.5731,-97.0867
NE044,Dodge,Dodge,41.5777,-96.6542
NE045,Washington,Washington,41.5311,-96.2218
NE046,Sherman,Sherman,41.2205,-98.9763
NE047,Howard,Howard,41.22,-98.5171
NE048,Merrick,Merrick,41.1698,-98.0376
NE049,Polk,Polk,41.1869,-97.5684
NE050,Butler,Butler,41.2242,-97.1306
NE051,Saunders,Saunders,41.2261,-96.6373
NE052,Douglas,Douglas,41.2953,-96.1544
NE053,Sarpy,Sarpy,41.1131,-96.1119
NE054,Kimball,Kimball,41.1977,-103.715
NE055,Cheyenne,Cheyenne,41.2198,-102.995
NE056,Deuel,Deuel,41.1116,-102.3339
NE057,Keith,Keith,41.1988,-101.6613
NE058,Perkins,Perkins,40.8509,-101.6496
NE059,Lincoln,Lincoln,41.0478,-100.7452
NE060,Dawson,Dawson,40.8699,-99.8195
NE061,Buffalo,Buffalo,40.8551,-99.075
NE062,Hall,Hall,40.8725,-98.5022
NE063,Hamilton,Hamilton,40.8735,-98.0233
NE064,York,York,40.8728,-97.5971
NE065,Seward,Seward,40.8723,-97.1395
NE066,Lancaster,Lancaster,40.7841,-96.6878
NE067,Cass,Cass,40.9098,-96.1408
NE068,Otoe,Otoe,40.6485,-96.1348
NE069,Chase,Chase,40.5242,-101.6979
NE070,Hayes,Hayes,40.5248,-101.0618
NE071,Frontier,Frontier,40.5301,-100.3942
NE072,Gosper,Gosper,40.5148,-99.8307
NE073,Phelps,Phelps,40.5111,-99.4145
NE074,Kearney,Kearney,40.5067,-98.948
NE075,Adams,Adams,40.5245,-98.5012
NE076,Clay,Clay,40.5244,-98.0512
NE077,Fillmore,Fillmore,40.5247,-97.5965
NE078,Saline,Saline,40.524,-97.1408
NE079,Dundy,Dundy,40.1762,-101.6879
NE080,Hitchcock,Hitchcock,40.1763,-101.0422
NE081,Red Willow,Red Willow,40.1758,-100.4768
NE082,Furnas,Furnas,40.1764,-99.9123
NE083,Harlan,Harlan,40.1765,-99.4046
NE084,Franklin,Franklin,40.1763,-98.9527
NE085,Webster,Webster,40.1764,-98.4999
NE086,Nuckolls,Nuckolls,40.1764,-98.0472
NE087,Thayer,Thayer,40.1763,-97.5948
NE088,Jefferson,Jefferson,40.1757,-97.1426
NE089,Gage,Gage,40.2619,-96.6893
NE090,Johnson,Johnson,40.3926,-96.2649
NE091,Nemaha,Nemaha,40.3881,-95.8486
NE092,Pawnee,Pawnee,40.1314,-96.237
NE093,Richardson,Richardson,40.1249,-95.7167
NE094,Western Cherry,Cherry,42.5381,-101.4432
NE095,North Sioux,Sioux,42.7142,-103.7719
NE096,South Sioux,Sioux,42.2153,-103.7432
NH001,Northern Coos,Coos,44.9761,-71.2832
NH002,Southern Coos,Coos,44.4715,-71.3228
NH003,Northern Grafton,Grafton,44.0964,-71.7514
NH004,Northern Carroll,Carroll,44.078,-71.1778
NH005,Southern Grafton,Grafton,43.7209,-71.9182
NH006,Southern Carroll,Carroll,43.7506,-71.2178
NH007,Sullivan,Sullivan,43.3612,-72.2223
NH008,Merrimack,Merrimack,43.2977,-71.6802
NH009,Belknap,Belknap,43.5188,-71.4233
NH010,Strafford,Strafford,43.2975,-71.0293
NH011,Cheshire,Cheshire,42.9193,-72.2512
NH012,Eastern Hillsborough,Hillsborough,42.8448,-71.4574
NH013,Interior Rockingham,Rockingham,42.9853,-71.1814
NH014,Coastal Rockingham,Rockingham,43.0005,-70.8291
NH015,Western And Central Hillsborough,Hillsborough,42.9363,-71.7929
NJ001,Sussex,Sussex,41.1394,-74.6902
NJ002,Western Passaic,Passaic,41.0934,-74.3518
NJ004,Eastern Passaic,Passaic,40.9176,-74.1999
NJ006,Hudson,Hudson,40.741,-74.0775
NJ007,Warren,Warren,40.8574,-74.997
NJ008,Morris,Morris,40.8621,-74.5445
NJ009,Hunterdon,Hunterdon,40.5672,-74.9123
NJ010,Somerset,Somerset,40.5637,-74.6163
NJ012,Middlesex,Middlesex,40.4394,-74.4113
NJ013,Western Monmouth,Monmouth,40.2596,-74.2614
NJ014,Eastern Monmouth,Monmouth,40.2557,-74.0295
NJ015,Mercer,Mercer,40.2833,-74.7015
NJ016,Salem,Salem,39.5872,-75.3459
NJ017,Gloucester,Gloucester,39.7173,-75.1419
NJ018,Camden,Camden,39.8038,-74.9599
NJ019,Northwestern Burlington,Burlington,39.985,-74.7572
NJ020,Ocean,Ocean,39.9191,-74.3099
NJ021,Cumberland,Cumberland,39.3735,-75.1099
NJ022,Atlantic,Atlantic,39.4906,-74.6976
NJ023,Cape May,Cape May,39.1768,-74.8227
NJ024,Atlantic Coastal Cape May,Cape May,39.0952,-74.7718
NJ025,Coastal Atlantic,Atlantic,39.393,-74.4448
NJ026,Coastal Ocean,Ocean,39.789,-74.1647
NJ027,Southeastern Burlington,Burlington,39.7478,-74.5605
NJ103,Western Bergen,Bergen,41.0243,-74.1547
NJ104,Eastern Bergen,Bergen,40.9158,-74.0224
NJ105,Western Essex,Essex,40.8034,-74.2767
NJ106,Eastern Essex,Essex,40.7475,-74.1724
NJ107,Western Union,Eastern Union,40.6666,-74.3579
NJ108,Eastern Union,Eastern Union,40.6496,-74.2352
NM027,Guadalupe Mountains of Eddy County,Eddy,32.239,-104.7304
NM028,Eddy County Plains,Eddy,32.4993,-104.2534
NM029,Northern Lea County,Lea,33.282,-103.4057
NM033,Central Lea County,Lea,32.7504,-103.4363
NM034,Southern Lea County,Lea,32.2502,-103.3937
NM401,Upper Gila River Valley,Hidalgo,33.0652,-109.0457
NM402,Southern Gila highlands/Black Range,35051,33.130467,-107.192501
NM403,Southern Gila Foothills/Mimbres Valley,Luna,32.5961,-108.0435
NM404,Southwest Desert/Lower Gila River Valley,Hidalgo,32.984,-109.0449
NM405,Lowlands of the Bootheel,Hidalgo,31.7623,-108.5699
NM406,Uplands of the Bootheel,Hidalgo,31.5516,-108.8399
NM407,Southwest Desert/Mimbres Basin,Luna,32.1585,-107.7431
NM408,Eastern Black Range Foothills,Sierra,33.0357,-107.5193
NM409,Sierra County Lakes,Sierra,33.1033,-107.0436
NM410,Northern Dona Ana County,Dona Ana,32.6132,-106.9177
NM411,Southern Dona Ana County/Mesilla Valley,Dona Ana,32.1002,-106.9151
NM412,Central Tularosa Basin,Sierra,33.04,-106.2624
NM413,Southern Tularosa Basin,Otero,32.3625,-106.2354
NM414,West Slopes Sacramento Mountains Below 7500 Feet,Otero,32.8801,-105.7623
NM415,Sacramento Mountains Above 7500 Feet,Otero,32.9911,-105.6803
NM416,East Slopes Sacramento Mountains Below 7500 Feet,Otero,32.9357,-105.4385
NM417,Otero Mesa,Otero,32.261,-105.4233
NM501,Northwest Plateau,San Juan,36.4024,-108.4158
NM502,Chuska Mountains,San Juan,36.0352,-108.9307
NM503,Far Northwest Highlands,San Juan,36.8291,-107.5054
NM504,Northwest Highlands,San Juan,36.0648,-107.4374
NM505,West Central Plateau,McKinley,35.0264,-108.8163
NM506,West Central Mountains,Socorro,35.0761,-108.0592
NM507,West Central Highlands,Valencia,34.9677,-107.3538
NM508,Southwest Mountains,Socorro,33.8976,-108.0696
NM509,San Francisco River Valley,Catron,33.4637,-108.8879
NM510,San Juan Mountains,Rio Arriba,36.6713,-106.4448
NM511,Jemez Mountains,Sandoval,35.9028,-106.5983
NM512,West Slopes Sangre de Cristo Mountains,Taos,36.0908,-105.6352
NM513,Northern Sangre de Cristos above 9500 feet/Red River,Taos,36.736,-105.3655
NM514,Southern Sangre de Cristos above 9500 feet,Taos,35.8964,-105.6206
NM515,East Slopes Sangre de Cristo Mountains,San Miguel,36.2191,-105.17
NM516,Upper Rio Grande Valley,Taos,36.6448,-105.7837
NM517,Lower Chama River Valley,Taos,36.1356,-106.1194
NM518,Santa Fe Metro Area,Santa Fe,35.5276,-106.1103
NM519,Middle Rio Grande Valley/Albuquerque Metro Area,Valencia,35.0023,-106.7443
NM520,Lower Rio Grande Valley,Socorro,33.9223,-106.8008
NM521,Sandia/Manzano Mountains,Valencia,34.9512,-106.3122
NM522,Estancia Valley,Torrance,34.7989,-105.9905
NM523,Central Highlands,Torrance,34.8594,-105.5717
NM524,South Central Highlands,Valencia,34.1329,-106.1646
NM525,Upper Tularosa Valley,Socorro,33.6585,-106.04
NM526,South Central Mountains,Lincoln,33.5869,-105.5861
NM527,Raton Ridge/Johnson Mesa,Union,36.7769,-104.3106
NM528,Far Northeast Highlands,Mora,36.256,-104.5899
NM529,Northeast Highlands,San Miguel,35.5325,-105.0043
NM530,Union County,Union,36.4519,-103.4227
NM531,Harding County,Harding,35.858,-103.8199
NM532,Eastern San Miguel County,San Miguel,35.4424,-104.2478
NM533,Guadalupe County,Guadalupe,34.8633,-104.7907
NM534,Quay County,Quay,35.1043,-103.5497
NM535,Curry County,Curry,34.5742,-103.3468
NM536,Roosevelt County,Roosevelt,34.0213,-103.4802
NM537,De Baca County,De Baca,34.3424,-104.412
NM538,Chaves County Plains,Chaves,33.4982,-104.3111
NM539,Eastern Lincoln County,Lincoln,33.7904,-105.1628
NM540,Southwest Chaves County,Chaves,32.8186,-105.0958
NV001,Mineral and Southern Lyon Counties,Mineral,38.6067,-118.6034
NV002,Greater Lake Tahoe Area,Carson City,39.2153,-119.9149
NV003,Greater Reno-Carson City-Minden Area,Carson City,39.4151,-119.6557
NV004,Western Nevada Basin and Range including Pyramid Lake,Washoe,40.0152,-118.49
NV005,Northern Washoe County,Washoe,41.1126,-119.6686
NV013,Northern Nye County,Nye,38.6035,-116.4787
NV014,Esmeralda and Central Nye County,Nye,37.5763,-116.9511
NV015,Lincoln County,Lincoln,37.6576,-114.8708
NV016,Northeast Clark County,Clark,36.5977,-114.5107
NV017,Western Clark and Southern Nye County,Nye,36.5162,-115.9843
NV018,Sheep Range,Lincoln,36.7786,-115.1511
NV019,Spring Mountains-Red Rock Canyon,Nye,36.2348,-115.6791
NV020,Las Vegas Valley,Clark,36.1435,-115.1712
NV021,Lake Mead National Recreation Area,Clark,35.9412,-114.5934
NV022,Southern Clark County,Clark,35.5358,-115.0222
NV030,Humboldt County,Humboldt,41.4068,-118.112
NV031,Northern Elko County,Elko,41.5447,-115.5974
NV033,Extreme Eastern Elko County,Elko,40.6482,-114.2331
NV034,Ruby Mountains/East Humboldt Range,White Pine,40.544,-115.3911
NV035,White Pine County,White Pine,39.4383,-114.8977
NV036,Northern Lander County and Northern Eureka County,Lander,40.4898,-116.7009
NV037,Southern Lander County and Southern Eureka County,Lander,39.6135,-116.7096
NV038,Southwest Elko County,Elko,40.718426,-115.730273
NV039,South Central Elko County,Elko,40.579644,-114.856587
NV040,Northwestern Nye County,Nye,38.046603,-116.473218
NV041,Northeastern Nye County,Nye,38.549688,-115.86892
NY001,Niagara,Niagara,43.2011,-78.7425
NY002,Orleans,Orleans,43.2522,-78.2312
NY003,Monroe,Monroe,43.1464,-77.6959
NY004,Wayne,Wayne,43.1566,-77.0292
NY005,Northern Cayuga,Cayuga,43.1775,-76.6084
NY006,Oswego,Oswego,43.426,-76.1412
NY007,Jefferson,Jefferson,44.0409,-75.9102
NY008,Lewis,Lewis,43.7847,-75.4488
NY009,Northern Oneida,Oneida,43.3813,-75.4692
NY010,Northern Erie,Erie,42.9375,-78.6923
NY011,Genesee,Genesee,43.001,-78.1936
NY012,Wyoming,Wyoming,42.7023,-78.2245
NY013,Livingston,Livingston,42.7281,-77.7754
NY014,Ontario,Ontario,42.8529,-77.2998
NY015,Yates,Yates,42.6335,-77.1055
NY016,Seneca,Seneca,42.781,-76.8237
NY017,Southern Cayuga,Cayuga,42.8012,-76.5302
NY018,Onondaga,Onondaga,43.0058,-76.1946
NY019,Chautauqua,Chautauqua,42.2282,-79.3664
NY020,Cattaraugus,Cattaraugus,42.2486,-78.6789
NY021,Allegany,Allegany,42.2574,-78.0276
NY022,Steuben,Steuben,42.2678,-77.3838
NY023,Schuyler,Schuyler,42.3938,-76.8752
NY024,Chemung,Chemung,42.1413,-76.76
NY025,Tompkins,Tompkins,42.452,-76.4737
NY026,Northern St. Lawrence,St. Lawrence,44.8467,-74.9154
NY027,Northern Franklin,Franklin,44.9016,-74.4258
NY028,Eastern Clinton,Clinton,44.8026,-73.5131
NY029,Southeastern St. Lawrence,St. Lawrence,44.3207,-74.8555
NY030,Southern Franklin,Franklin,44.5162,-74.2734
NY031,Western Clinton,Clinton,44.7069,-73.7931
NY032,Northern Herkimer,Herkimer,43.7111,-74.9693
NY033,Hamilton,Hamilton,43.6611,-74.4973
NY034,Western Essex,Essex,44.0851,-73.8551
NY035,Eastern Essex,Essex,44.2489,-73.4345
NY036,Madison,Madison,42.9129,-75.6697
NY037,Southern Oneida,Oneida,43.12,-75.4068
NY038,Southern Herkimer,Herkimer,43.0923,-74.9549
NY039,Southern Fulton,Fulton,43.0404,-74.4213
NY040,Montgomery,Montgomery,42.9023,-74.4397
NY041,Northern Saratoga,Saratoga,43.1808,-73.8582
NY042,Northern Warren,Warren,43.5976,-73.8646
NY043,Northern Washington,Washington,43.5196,-73.4239
NY044,Cortland,Cortland,42.595,-76.0702
NY045,Chenango,Chenango,42.4936,-75.6115
NY046,Otsego,Otsego,42.6338,-75.0326
NY047,Schoharie,Schoharie,42.5882,-74.4421
NY048,Western Schenectady,Schenectady,42.79,-74.1561
NY049,Eastern Schenectady,Schenectady,42.8421,-73.9758
NY050,Southern Saratoga,Saratoga,42.9413,-73.8768
NY051,Western Albany,Albany,42.5646,-74.125
NY052,Eastern Albany,Albany,42.6223,-73.8796
NY053,Western Rensselaer,Rensselaer,42.7053,-73.6159
NY054,Eastern Rensselaer,Rensselaer,42.7167,-73.4058
NY055,Tioga,Tioga,42.1703,-76.3063
NY056,Broome,Broome,42.1602,-75.8196
NY057,Delaware,Delaware,42.1982,-74.9665
NY058,Western Greene,Greene,42.257,-74.2376
NY059,Eastern Greene,Greene,42.312,-73.9147
NY060,Western Columbia,Columbia,42.2451,-73.733
NY061,Eastern Columbia,Columbia,42.2548,-73.536
NY062,Sullivan,Sullivan,41.7164,-74.7681
NY063,Western Ulster,Ulster,41.9216,-74.3795
NY064,Eastern Ulster,Ulster,41.8336,-74.0616
NY065,Western Dutchess,Dutchess,41.7716,-73.8457
NY066,Eastern Dutchess,Dutchess,41.7574,-73.6193
NY067,Orange,Orange,41.4022,-74.3056
NY068,Putnam,Putnam,41.4267,-73.7495
NY069,Rockland,Rockland,41.1529,-74.0241
NY070,Northern Westchester,Westchester,41.2221,-73.7474
NY071,Southern Westchester,Westchester,40.9833,-73.7799
NY072,New York (Manhattan),New York,40.7786,-73.9665
NY073,Bronx,Bronx,40.8526,-73.8669
NY074,Richmond (Staten Is.),Richmond,40.5802,-74.1557
NY075,Kings (Brooklyn),Kings,40.6428,-73.9426
NY078,Northwest Suffolk,Suffolk,40.8778,-73.1715
NY079,Northeast Suffolk,Suffolk,40.9921,-72.5807
NY080,Southwest Suffolk,Suffolk,40.7503,-73.1828
NY081,Southeast Suffolk,Suffolk,40.9109,-72.4592
NY082,Northern Fulton,Fulton,43.1615,-74.4228
NY083,Southeast Warren,Warren,43.3468,-73.7376
NY084,Southern Washington,Washington,43.1564,-73.436
NY085,Southern Erie,Erie,42.6247,-78.7608
NY087,Southwestern St. Lawrence,St. Lawrence,44.5173,-75.3061
NY176,Northern Queens,Queens,40.748,-73.8438
NY177,Northern Nassau,Nassau,40.8335,-73.5976
NY178,Southern Queens,Queens,40.6648,-73.792
NY179,Southern Nassau,Nassau,40.6903,-73.5836
OH001,Williams,Williams,41.5603,-84.5882
OH002,Fulton,Fulton,41.6018,-84.1301
OH003,Lucas,Lucas,41.62,-83.6586
OH004,Defiance,Defiance,41.324,-84.4906
OH005,Henry,Henry,41.3339,-84.0682
OH006,Wood,Wood,41.3617,-83.623
OH007,Ottawa,Ottawa,41.5381,-83.1467
OH008,Sandusky,Sandusky,41.3565,-83.145
OH009,Erie,Erie,41.3635,-82.6178
OH010,Lorain,Lorain,41.2955,-82.1512
OH011,Cuyahoga,Cuyahoga,41.4243,-81.6587
OH012,Lake,Lake,41.6968,-81.237
OH013,Geauga,Geauga,41.4995,-81.1786
OH014,Ashtabula Inland,Ashtabula,41.6796,-80.743
OH015,Paulding,Paulding,41.1166,-84.5801
OH016,Putnam,Putnam,41.0221,-84.1317
OH017,Hancock,Hancock,41.0019,-83.6665
OH018,Seneca,Seneca,41.1239,-83.1277
OH019,Huron,Huron,41.1462,-82.5984
OH020,Medina,Medina,41.1176,-81.8997
OH021,Summit,Summit,41.1259,-81.5321
OH022,Portage,Portage,41.1676,-81.1962
OH023,Trumbull,Trumbull,41.3174,-80.7604
OH024,Van Wert,Van Wert,40.8554,-84.5861
OH025,Allen,Allen,40.7715,-84.1057
OH026,Hardin,Hardin,40.6615,-83.6594
OH027,Wyandot,Wyandot,40.8424,-83.3044
OH028,Crawford,Crawford,40.8509,-82.9197
OH029,Richland,Richland,40.7747,-82.5365
OH030,Ashland,Ashland,40.8461,-82.2707
OH031,Wayne,Wayne,40.8289,-81.8883
OH032,Stark,Stark,40.8138,-81.3659
OH033,Mahoning,Mahoning,41.0146,-80.7753
OH034,Mercer,Mercer,40.54,-84.6293
OH035,Auglaize,Auglaize,40.5609,-84.2217
OH036,Marion,Marion,40.5873,-83.1609
OH037,Morrow,Morrow,40.524,-82.7941
OH038,Holmes,Holmes,40.5612,-81.9294
OH039,Tuscarawas,Tuscarawas,40.441,-81.4738
OH040,Carroll,Carroll,40.5796,-81.0897
OH041,Columbiana,Columbiana,40.7686,-80.7775
OH042,Darke,Darke,40.1333,-84.6193
OH043,Shelby,Shelby,40.3316,-84.2048
OH044,Logan,Logan,40.3885,-83.7658
OH045,Union,Union,40.2995,-83.3715
OH046,Delaware,Delaware,40.2785,-83.0052
OH047,Knox,Knox,40.3988,-82.4216
OH048,Coshocton,Coshocton,40.3016,-81.92
OH049,Harrison,Harrison,40.2938,-81.0911
OH050,Jefferson,Jefferson,40.385,-80.761
OH051,Miami,Miami,40.0534,-84.2289
OH052,Champaign,Champaign,40.1378,-83.7696
OH053,Clark,Clark,39.9168,-83.7835
OH054,Madison,Madison,39.8942,-83.3999
OH055,Franklin,Franklin,39.9696,-83.0093
OH056,Licking,Licking,40.0918,-82.4835
OH057,Muskingum,Muskingum,39.9654,-81.9444
OH058,Guernsey,Guernsey,40.0521,-81.4942
OH059,Belmont,Belmont,40.0158,-80.9885
OH060,Preble,Preble,39.7416,-84.6481
OH061,Montgomery,Montgomery,39.7545,-84.2906
OH062,Greene,Greene,39.6915,-83.8898
OH063,Fayette,Fayette,39.5599,-83.4561
OH064,Pickaway,Pickaway,39.642,-83.0243
OH065,Fairfield,Fairfield,39.7516,-82.6305
OH066,Perry,Perry,39.7371,-82.2361
OH067,Morgan,Morgan,39.6203,-81.8527
OH068,Noble,Noble,39.766,-81.4555
OH069,Monroe,Monroe,39.7274,-81.0829
OH070,Butler,Butler,39.4386,-84.5755
OH071,Warren,Warren,39.4277,-84.1668
OH072,Clinton,Clinton,39.415,-83.8084
OH073,Ross,Ross,39.3376,-83.057
OH074,Hocking,Hocking,39.497,-82.4791
OH075,Athens,Athens,39.3337,-82.0452
OH076,Washington,Washington,39.4553,-81.4953
OH077,Hamilton,Hamilton,39.1954,-84.5426
OH078,Clermont,Clermont,39.0476,-84.1522
OH079,Brown,Brown,38.9344,-83.868
OH080,Highland,Highland,39.1848,-83.6009
OH081,Adams,Adams,38.8457,-83.472
OH082,Pike,Pike,39.0774,-83.0668
OH083,Jackson,Jackson,39.0197,-82.6184
OH084,Vinton,Vinton,39.251,-82.4854
OH085,Meigs,Meigs,39.0821,-82.0229
OH086,Gallia,Gallia,38.8248,-82.3169
OH087,Lawrence,Lawrence,38.5985,-82.5368
OH088,Scioto,Scioto,38.804,-82.9928
OH089,Ashtabula Lakeshore,Ashtabula,41.8761,-80.7817
OK001,Cimarron,Cimarron,36.7483,-102.5178
OK002,Texas,Texas,36.7479,-101.49
OK003,Beaver,Beaver,36.7497,-100.4767
OK004,Harper,Harper,36.7887,-99.6673
OK005,Woods,Woods,36.7669,-98.8651
OK006,Alfalfa,Alfalfa,36.731,-98.324
OK007,Grant,Grant,36.7962,-97.7861
OK008,Kay,Kay,36.818,-97.1439
OK009,Ellis,Ellis,36.2183,-99.7546
OK010,Woodward,Woodward,36.4227,-99.265
OK011,Major,Major,36.3116,-98.536
OK012,Garfield,Garfield,36.379,-97.7828
OK013,Noble,Noble,36.3886,-97.2306
OK014,Roger Mills,Roger Mills,35.6883,-99.6957
OK015,Dewey,Dewey,35.9877,-99.008
OK016,Custer,Custer,35.6389,-99.0015
OK017,Blaine,Blaine,35.8752,-98.4335
OK018,Kingfisher,Kingfisher,35.9454,-97.9421
OK019,Logan,Logan,35.9194,-97.4433
OK020,Payne,Payne,36.0773,-96.9757
OK021,Beckham,Beckham,35.2687,-99.682
OK022,Washita,Washita,35.2904,-98.9923
OK023,Caddo,Caddo,35.1744,-98.3751
OK024,Canadian,Canadian,35.5425,-97.9825
OK025,Oklahoma,Oklahoma,35.5515,-97.4072
OK026,Lincoln,Lincoln,35.703,-96.8809
OK027,Grady,Grady,35.017,-97.8841
OK028,McClain,McClain,35.0087,-97.4436
OK029,Cleveland,Cleveland,35.2036,-97.3271
OK030,Pottawatomie,Pottawatomie,35.2068,-96.9483
OK031,Seminole,Seminole,35.1675,-96.6156
OK032,Hughes,Hughes,35.0484,-96.2502
OK033,Harmon,Harmon,34.7441,-99.8463
OK034,Greer,Greer,34.9357,-99.5609
OK035,Kiowa,Kiowa,34.9163,-98.9808
OK036,Jackson,Jackson,34.588,-99.4147
OK037,Tillman,Tillman,34.3728,-98.9242
OK038,Comanche,Comanche,34.6621,-98.4717
OK039,Stephens,Stephens,34.4856,-97.8514
OK040,Garvin,Garvin,34.7045,-97.3093
OK041,Murray,Murray,34.4823,-97.0679
OK042,Pontotoc,Pontotoc,34.7281,-96.6844
OK043,Coal,Coal,34.5882,-96.2979
OK044,Cotton,Cotton,34.2902,-98.3721
OK045,Jefferson,Jefferson,34.1111,-97.8358
OK046,Carter,Carter,34.2509,-97.2858
OK047,Johnston,Johnston,34.3165,-96.6606
OK048,Atoka,Atoka,34.3737,-96.0378
OK049,Pushmataha,Pushmataha,34.4162,-95.3758
OK050,Love,Love,33.9499,-97.2442
OK051,Marshall,Marshall,34.0245,-96.7691
OK052,Bryan,Bryan,33.9623,-96.26
OK053,Choctaw,Choctaw,34.0265,-95.5521
OK054,Osage,Osage,36.6292,-96.3984
OK055,Washington,Washington,36.7152,-95.9044
OK056,Nowata,Nowata,36.7985,-95.6175
OK057,Craig,Craig,36.7617,-95.2085
OK058,Ottawa,Ottawa,36.8355,-94.8105
OK059,Pawnee,Pawnee,36.3169,-96.6993
OK060,Tulsa,Tulsa,36.1211,-95.9415
OK061,Rogers,Rogers,36.3716,-95.6044
OK062,Mayes,Mayes,36.3018,-95.2309
OK063,Delaware,Delaware,36.4082,-94.8027
OK064,Creek,Creek,35.9027,-96.3709
OK065,Okfuskee,Okfuskee,35.4655,-96.3228
OK066,Okmulgee,Okmulgee,35.6467,-95.9643
OK067,Wagoner,Wagoner,35.9609,-95.5212
OK068,Cherokee,Cherokee,35.9066,-94.9997
OK069,Adair,Adair,35.8839,-94.6587
OK070,Muskogee,Muskogee,35.6161,-95.3794
OK071,McIntosh,McIntosh,35.3737,-95.6668
OK072,Sequoyah,Sequoyah,35.4953,-94.7549
OK073,Pittsburg,Pittsburg,34.9239,-95.7484
OK074,Haskell,Haskell,35.2248,-95.1166
OK075,Latimer,Latimer,34.8761,-95.2504
OK076,Le Flore,Le Flore,34.9001,-94.7035
OK077,McCurtain,McCurtain,34.1151,-94.7712
OR001,North Oregon Coast,Tillamook,45.7116,-123.8238
OR002,Central Oregon Coast,Lincoln,44.5186,-124.0171
OR003,Coast Range of Northwest Oregon,Yamhill,45.685,-123.4856
OR004,Central Coast Range of Western Oregon,Polk,44.3664,-123.69
OR005,Lower Columbia,Columbia,46.0335,-123.0126
